p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,6.529970729759503,0.816,0.015,0,18,Shcbp1
0,3.759826637699179,0.926,0.131,0,18,Mad2l1
0,4.837503007340948,0.859,0.067,0,18,Kif23
0,6.301731740423776,0.803,0.016,0,18,Cdca5
0,5.23912776315419,0.816,0.029,0,18,Cdc45
0,3.9109275478636767,0.963,0.178,0,18,Pola1
0,6.016278825082883,0.802,0.018,0,18,Nuf2
0,3.7565657521524973,0.838,0.056,0,18,Ccnb2
0,3.874856494266348,0.899,0.118,0,18,Rfc4
0,4.339351738035065,0.994,0.216,0,18,Rrm1
0,4.063249395325679,0.876,0.099,0,18,Atad5
0,6.4779345985196395,0.791,0.015,0,18,Anln
0,3.826928978252039,0.976,0.2,0,18,Gmnn
0,5.959323649023212,0.794,0.02,0,18,Depdc1a
0,5.595185973967714,0.995,0.223,0,18,Hist2h2ac
0,8.015004774670171,0.776,0.004,0,18,Pbk
0,6.038212907684006,0.795,0.024,0,18,Mis18bp1
0,6.206846175784745,0.788,0.018,0,18,Spc25
0,5.451021586476869,0.795,0.026,0,18,Brca1
0,3.5907049561690814,0.951,0.182,0,18,Nrm
0,5.087688402608293,0.799,0.031,0,18,Fignl1
0,6.1159492168381515,0.783,0.017,0,18,Sgo2a
0,3.8943378354746523,0.942,0.176,0,18,Racgap1
0,5.54452468076559,0.787,0.025,0,18,Cit
0,4.844532217626734,0.799,0.037,0,18,Chaf1a
0,5.1634819607544795,0.998,0.238,0,18,Mki67
0,6.279281572386686,0.771,0.014,0,18,Bub1
0,3.514638162856401,0.935,0.179,0,18,Fen1
0,4.566092305693984,0.805,0.051,0,18,Bard1
0,4.426530125896406,0.808,0.054,0,18,Cenpm
0,4.729806411661602,0.781,0.034,0,18,Cep55
0,3.477513118860739,0.868,0.125,0,18,Rfc5
0,3.870581687131276,0.86,0.121,0,18,Kif20b
0,5.275823569690073,0.763,0.025,0,18,Cenph
0,4.640139763638317,0.848,0.113,0,18,Ube2c
0,5.9922929001348395,0.755,0.022,0,18,Plk1
0,6.372757448052708,0.742,0.011,0,18,E2f7
0,3.7005205188661634,0.959,0.229,0,18,Mcm3
0,3.5763010130807533,0.839,0.109,0,18,Cenpw
0,3.808738580106301,0.971,0.241,0,18,Incenp
0,4.262243783343282,0.784,0.058,0,18,Ube2t
0,4.220078278410378,1,0.275,0,18,Smc2
0,3.6866178300557855,0.824,0.102,0,18,Ccdc34
0,3.282629441410144,0.959,0.237,0,18,Tipin
0,6.80074260293873,0.727,0.009,0,18,Mastl
0,5.418513298805472,0.744,0.026,0,18,Bub1b
0,3.276702272716674,0.918,0.2,0,18,Orc6
0,3.4851551189809333,0.953,0.238,0,18,Mcm7
0,3.093968997614886,0.882,0.172,0,18,Pmf1
0,4.131354320073007,0.778,0.068,0,18,Dhfr
0,5.022307442511134,0.744,0.037,0,18,Ect2
0,3.4537677905464417,0.947,0.242,0,18,Cks2
0,3.3542062016996983,0.818,0.114,0,18,Prim2
0,5.359634540696342,0.721,0.021,0,18,Hmmr
0,3.0230930736595774,0.889,0.19,0,18,Haus4
0,3.53390504143222,0.806,0.113,0,18,Dlgap5
0,3.232822058286176,0.826,0.134,0,18,Hmgb3
0,5.668892420278414,0.708,0.017,0,18,Kntc1
0,3.6978970007581626,0.769,0.081,0,18,Blm
0,3.3775164468408247,0.837,0.152,0,18,Hells
0,6.564463443067526,0.694,0.01,0,18,Ska1
0,3.22815860974956,0.906,0.227,0,18,Cdkn2c
0,3.00290344133372,0.959,0.28,0,18,Cbx5
0,4.615512229203323,0.707,0.038,0,18,Sgo1
0,5.311427708430109,0.998,0.334,0,18,Top2a
0,4.740615018874725,0.702,0.039,0,18,Kif20a
0,4.009161474471838,0.722,0.063,0,18,Kif18a
0,4.473511725844856,0.701,0.042,0,18,Pole
0,5.9172456789709935,0.673,0.015,0,18,Mybl2
0,3.2550741010845945,0.78,0.122,0,18,Rcc1
0,2.94283865220617,0.969,0.314,0,18,Ncapd3
0,3.667532819319775,0.734,0.08,0,18,Melk
0,6.211594764875111,0.664,0.012,0,18,Spag5
0,2.584234012313243,0.88,0.228,0,18,Rbbp8
0,3.8110044695409533,0.742,0.091,0,18,Ccne1
0,5.366716311817537,0.684,0.034,0,18,Cenpf
0,4.980255582274666,0.672,0.024,0,18,Aspm
0,6.942116112430509,0.655,0.007,0,18,Ttk
0,6.487230257627471,0.653,0.009,0,18,Kif18b
0,4.296347474782133,0.97,0.326,0,18,H2afx
0,4.105040318041252,0.693,0.049,0,18,Cip2a
0,4.6827548319158305,0.678,0.036,0,18,Ccnb1
0,2.9576843073880537,0.98,0.34,0,18,Nsd2
0,2.848348599928818,0.819,0.18,0,18,Wdr76
0,6.675554031011674,0.649,0.01,0,18,Hist1h2bb
0,3.053604664838323,0.824,0.189,0,18,Mcm2
0,4.8449385604474715,0.662,0.029,0,18,Ticrr
0,3.414398153863968,0.727,0.094,0,18,Hirip3
0,5.748302793249098,0.652,0.021,0,18,Aurka
0,5.821721729592552,0.642,0.012,0,18,Mcm10
0,4.321903635441458,0.675,0.047,0,18,Rad51b
0,2.8432055309223716,0.77,0.146,0,18,Mms22l
0,2.751257314406735,0.797,0.175,0,18,Tubg1
0,2.8758003585385064,0.783,0.161,0,18,Cdk2
0,4.141284249091617,0.669,0.051,0,18,Gins2
0,3.573792910193749,0.689,0.074,0,18,Dtl
0,3.3258906541256583,0.71,0.097,0,18,Wdhd1
0,3.7873265047027087,0.678,0.066,0,18,Arhgap11a
0,2.551177212339435,0.876,0.266,0,18,Dctpp1
0,2.58231489148914,0.9,0.291,0,18,Hat1
0,2.5990476707781296,0.907,0.298,0,18,Ifi30
0,2.7221797404950574,0.842,0.234,0,18,Lockd
0,5.674502237776288,0.62,0.014,0,18,Rad54l
0,2.689078618969649,0.857,0.251,0,18,Rpa2
0,2.8340631931117963,0.746,0.14,0,18,Pkmyt1
0,4.685796486723811,0.638,0.033,0,18,Spdl1
0,5.398595564969134,0.623,0.018,0,18,Trip13
0,2.5047749140970734,0.868,0.264,0,18,Rfwd3
0,5.051498373999889,0.624,0.02,0,18,Cdc6
0,3.5134419605141334,0.989,0.385,0,18,Tuba1b
0,3.204259259668957,0.72,0.119,0,18,Kifc1
0,2.481273094698007,0.947,0.35,0,18,Prdx4
0,4.432616823188323,0.63,0.035,0,18,Zwilch
0,3.2792506596504807,0.676,0.082,0,18,Timeless
0,2.9990080518228583,0.719,0.125,0,18,Zfp367
0,3.0917253764560524,0.987,0.393,0,18,Atad2
0,5.678273247600559,0.609,0.016,0,18,Foxm1
0,3.4082591943036267,0.682,0.09,0,18,Slc43a3
0,4.948569124348401,0.622,0.031,0,18,Hist1h2ac
0,3.0136092253012094,0.707,0.117,0,18,Suv39h1
0,3.1921705652797656,0.794,0.205,0,18,Kpna2
0,2.4379541936560365,0.97,0.382,0,18,Topbp1
0,3.072658001190705,0.704,0.117,0,18,Ska2
0,2.3858864706760112,0.914,0.327,0,18,Rnaseh2b
0,4.320823834629869,0.623,0.038,0,18,Cenpk
0,2.8503424557685184,0.711,0.128,0,18,Pold1
0,2.6647187434693063,0.82,0.237,0,18,Siva1
0,3.0997332862952836,0.677,0.095,0,18,Pole2
0,4.4474132920059475,0.612,0.032,0,18,Ckap2
0,4.5495364714907804,0.607,0.031,0,18,Gen1
0,2.431024315087806,0.784,0.209,0,18,Cmc2
0,3.9189076465246657,0.615,0.041,0,18,Cdc20
0,3.2493249142015554,0.998,0.426,0,18,Ezh2
0,2.9277037730074,0.682,0.111,0,18,Gm10282
0,2.4781032468302695,0.816,0.246,0,18,Dbf4
0,2.5838479069634745,0.765,0.198,0,18,Cdt1
0,3.16007679880984,0.665,0.1,0,18,Rfc3
0,2.1461547202644917,0.853,0.288,0,18,Hmgn5
0,2.2495507644636263,0.863,0.299,0,18,Sdf2l1
0,4.729288243350771,0.588,0.024,0,18,Cenps
0,3.865013370158382,0.609,0.045,0,18,Cdkn3
0,2.2035121857711237,0.92,0.358,0,18,Rpa3
0,2.211087440690019,0.939,0.378,0,18,Lsm2
0,5.180259074914271,0.582,0.023,0,18,Ccne2
0,4.123165131803778,0.602,0.043,0,18,Brca2
0,2.4028639808131285,0.753,0.194,0,18,Nup62
0,3.558201528029624,0.998,0.439,0,18,Lmnb1
0,2.0916921578304835,0.924,0.366,0,18,Fkbp2
0,2.1981226051346128,0.831,0.273,0,18,Psat1
0,3.706552166688383,0.621,0.064,0,18,Hist1h4i
0,2.301904108707001,0.853,0.297,0,18,Hjurp
0,3.1668524896460606,0.644,0.088,0,18,Sass6
0,4.883194469085166,0.578,0.022,0,18,Ercc6l
0,5.570863481169568,0.565,0.013,0,18,Kif2c
0,2.697250118332427,0.707,0.155,0,18,Chaf1b
0,2.313088523549535,0.893,0.343,0,18,Dck
0,2.3113603716393434,0.925,0.376,0,18,Tfdp1
0,6.2356753580005,0.557,0.008,0,18,Mtfr2
0,4.180199192076501,0.587,0.038,0,18,Poc1a
0,2.2197975476222362,0.9,0.354,0,18,Casp3
0,2.8125326372426986,0.662,0.117,0,18,Cep128
0,2.1245103533656136,0.829,0.284,0,18,Pold3
0,3.569449815417802,0.613,0.068,0,18,Haspin
0,6.0568675018025555,0.554,0.01,0,18,Kif14
0,5.6123636528288365,0.556,0.012,0,18,Exo1
0,2.5185510499007777,0.957,0.413,0,18,Nasp
0,2.544209998462367,0.894,0.35,0,18,Cenpa
0,6.167105402404499,0.549,0.009,0,18,Ska3
0,2.0983774407514977,0.884,0.345,0,18,Rbl1
0,2.1037908283581594,0.903,0.364,0,18,Pgp
0,2.1319442869204623,0.866,0.328,0,18,E2f2
0,2.120067707865906,0.804,0.269,0,18,Tmem109
0,2.3691362606032143,0.722,0.187,0,18,Nup85
0,7.194075853239349,0.539,0.005,0,18,Hist1h2bn
0,2.8131705908524665,0.633,0.1,0,18,Knstrn
0,2.324262973009421,0.742,0.209,0,18,Nelfe
0,2.141344592521886,0.776,0.245,0,18,Mis18a
0,2.135418131741405,0.903,0.373,0,18,Rfc2
0,2.603060363763135,0.669,0.14,0,18,Ttf2
0,8.86719399039145,0.529,0.001,0,18,Hist1h2af
0,4.2967650837875375,0.559,0.033,0,18,4930579G24Rik
0,2.412866379287017,0.704,0.178,0,18,Pola2
0,2.054874948874092,0.922,0.4,0,18,Eri1
0,2.8523954762118846,0.642,0.122,0,18,Bora
0,2.8533048442957893,0.628,0.109,0,18,Ulbp1
0,5.884099031705298,0.527,0.01,0,18,Rad54b
0,2.0324109788697355,0.733,0.216,0,18,Rad18
0,3.447125045725632,0.576,0.059,0,18,Dsn1
0,2.2438220425695823,0.685,0.169,0,18,Lin54
0,1.8689870887844222,0.856,0.341,0,18,Nxt1
0,1.9215148871466932,0.849,0.334,0,18,Zdhhc2
0,3.6024935673183136,0.601,0.087,0,18,1500009L16Rik
0,2.084729827969816,0.772,0.258,0,18,Pold2
0,2.5020004477472533,0.937,0.424,0,18,Mcm4
0,6.931498275278381,0.518,0.005,0,18,Lrr1
0,3.30835371185729,0.987,0.475,0,18,Dut
0,6.598117166004267,0.519,0.007,0,18,Hist1h2bh
0,2.110792195237,0.762,0.251,0,18,Naa40
0,3.2324679255147712,0.587,0.077,0,18,Cenpl
0,2.236766663470154,0.725,0.215,0,18,Agfg2
0,5.556760475483561,0.522,0.012,0,18,Polq
0,4.280896437904441,0.537,0.033,0,18,Syce2
0,2.7495603827681743,0.609,0.105,0,18,Mns1
0,1.9623923081419623,0.777,0.275,0,18,Slc29a1
0,3.0463939327997376,0.757,0.256,0,18,Gm43305
0,2.078740227644293,0.946,0.445,0,18,Csrp1
0,1.778615282747891,0.92,0.424,0,18,Lsm3
0,1.9221672218495032,0.747,0.251,0,18,Nup107
0,5.617160968590191,0.509,0.013,0,18,Prr11
0,5.087079660101524,0.511,0.017,0,18,Cenpn
0,2.105605434478354,0.703,0.209,0,18,Tinf2
0,2.725220966163647,0.601,0.109,0,18,Polh
0,3.8112040415606687,0.537,0.046,0,18,E2f1
0,6.409976212366652,0.496,0.006,0,18,Aunip
0,3.0869189472973626,0.991,0.502,0,18,Dnmt1
0,2.582422008860433,0.711,0.222,0,18,Tuba1c
0,3.6667437746491633,0.995,0.507,0,18,Hist1h1c
0,6.930998554095383,0.493,0.005,0,18,Depdc1b
0,1.9429061085691508,0.873,0.386,0,18,AI506816
0,2.0925760354237672,0.722,0.237,0,18,Carhsp1
0,2.246531484014112,0.653,0.17,0,18,Paxip1
0,1.920637111349829,0.947,0.464,0,18,Ppil1
0,2.0792089143418755,0.672,0.19,0,18,Ehd4
0,1.9581991175487512,0.725,0.243,0,18,Tceal9
0,6.146188289273477,0.489,0.008,0,18,Hist1h2ai
0,4.890700445904819,0.5,0.019,0,18,Gtse1
0,1.7670473520598828,0.872,0.392,0,18,Cep57
0,3.8518488172212177,0.524,0.046,0,18,Hist1h2be
0,1.987875172594157,0.911,0.434,0,18,Rangap1
0,1.7911697688393895,0.877,0.4,0,18,Dtymk
0,1.9500706722815597,0.956,0.48,0,18,Ncaph2
0,2.362779893851034,0.889,0.414,0,18,Ckap5
0,1.7377563162715974,0.807,0.333,0,18,Cep83
0,1.7676770773121362,0.893,0.421,0,18,Prelid3b
0,2.9556836254790286,0.552,0.08,0,18,Gins3
0,1.9933468165341164,0.672,0.201,0,18,Tex30
0,5.577447428249121,0.482,0.011,0,18,Fancd2
0,5.861262954984082,0.48,0.009,0,18,Pimreg
0,1.7322473379540488,0.798,0.328,0,18,Brip1os
0,2.3084666281098865,0.609,0.139,0,18,Lin9
0,1.754570408460396,0.86,0.39,0,18,Cdca4
0,1.6201834869624787,0.869,0.399,0,18,Fam111a
0,7.860652530813699,0.472,0.003,0,18,Ankle1
0,2.019078311312063,0.67,0.202,0,18,Nup205
0,7.56954821618945,0.471,0.003,0,18,BC030867
0,2.4441881822310467,0.599,0.131,0,18,Rmi2
0,3.2524246125201786,0.525,0.058,0,18,Alms1
0,2.5161313096583195,0.943,0.476,0,18,Mcm6
0,1.9510524303652756,0.983,0.516,0,18,Hpf1
0,3.040495594811991,0.609,0.142,0,18,Lgals3
0,3.6932116927734793,0.507,0.042,0,18,Chek2
0,2.2535163015990296,0.623,0.16,0,18,Mtbp
0,4.635936156842759,0.482,0.02,0,18,Chek1
0,2.8485038296888052,0.558,0.097,0,18,Cntln
0,1.9711372805409761,0.651,0.19,0,18,Anapc15
0,3.637582805253028,0.517,0.057,0,18,Gm4316
0,2.7749381325314895,0.982,0.523,0,18,Slbp
0,2.2887520374861876,0.984,0.526,0,18,Usp1
0,2.1709811277495414,0.978,0.52,0,18,Dnajc9
0,1.6639799190305122,0.776,0.32,0,18,Meaf6
0,6.140351119407926,0.464,0.008,0,18,Hist1h3i
0,5.464301840115715,0.465,0.011,0,18,Eme1
0,1.8574004487248188,0.858,0.404,0,18,Rfc1
0,5.874421239541588,0.461,0.008,0,18,Cenpi
0,1.6250838426240104,0.827,0.375,0,18,Uchl5
0,4.601116065981107,0.467,0.016,0,18,Nek2
0,1.7670779067931015,0.701,0.25,0,18,Ppih
0,2.1557860644819113,0.884,0.434,0,18,Cdc25b
0,2.1327058965620904,0.984,0.538,0,18,Selenoh
0,1.63924612290782,0.827,0.382,0,18,Sept11
0,1.8912826444609565,0.663,0.219,0,18,Lmf2
0,2.645033904947188,0.534,0.093,0,18,Marcksl1
0,4.169252794446052,0.469,0.029,0,18,Gins1
0,1.7674505302425687,0.755,0.317,0,18,Cisd1
0,5.005437250874035,0.453,0.016,0,18,Parpbp
0,1.5039541996116146,0.863,0.426,0,18,Fmr1
0,1.8427375844183955,0.682,0.246,0,18,Metrn
0,2.895058768618399,0.518,0.083,0,18,Paqr4
0,2.5098281864906795,0.547,0.114,0,18,Tmem97
0,2.601730618582533,0.541,0.108,0,18,Nmral1
0,4.741008176024147,1,0.57,0,18,Hist1h4d
0,1.541904425915901,0.859,0.429,0,18,Casp8ap2
0,1.751906322991719,0.882,0.453,0,18,Cnih4
0,1.4983175639383322,0.898,0.47,0,18,Srsf4
0,5.232129175923882,0.441,0.013,0,18,Oip5
0,2.772817866397494,0.505,0.078,0,18,Haus5
0,2.2118118533779145,0.559,0.133,0,18,Fancm
0,3.356055538511324,0.476,0.05,0,18,Wee1
0,2.9283913407114115,0.485,0.06,0,18,Cdkn2a
0,2.789653890404068,0.504,0.08,0,18,Cdc7
0,1.8244283705187252,0.673,0.251,0,18,Arl6ip6
0,3.213118883137341,0.478,0.057,0,18,Ccp110
0,2.266487234978402,0.563,0.142,0,18,Jpt2
0,1.7595244299344701,0.901,0.481,0,18,Tpi1
0,1.4561988074260377,0.9,0.48,0,18,Xpo1
0,4.992360522478633,0.435,0.016,0,18,Arhgap19
0,2.782730850796744,0.976,0.561,0,18,Tubb4b
0,3.9186532841323887,0.445,0.031,0,18,Fanca
0,1.561481621342536,0.891,0.48,0,18,Fkbp5
0,6.545582373792104,0.416,0.005,0,18,Espl1
0,2.156599324350079,0.551,0.143,0,18,Ube2e3
0,3.0260784587662863,1,0.593,0,18,Hmgn2
0,3.5584340792470686,0.449,0.042,0,18,Tbc1d31
0,2.963095815320574,0.999,0.593,0,18,Tmpo
0,1.888304036420574,0.59,0.184,0,18,Scpep1
0,2.5486207095088833,0.503,0.098,0,18,Cgas
0,1.8183197173447114,0.958,0.553,0,18,Phgdh
0,1.5887279720280136,0.929,0.528,0,18,Lsm5
0,5.837798832442434,0.409,0.008,0,18,Sapcd2
0,1.9949621118439185,0.565,0.164,0,18,Mast2
0,2.2316717082253774,0.551,0.151,0,18,Cdca7
0,3.2158233072047735,0.453,0.053,0,18,Gpsm2
0,2.094062244298889,0.541,0.141,0,18,Gcat
0,4.506014447880258,1,0.601,0,18,Hist1h1e
0,4.4804294059939505,0.418,0.021,0,18,Tedc1
0,2.4728792137117823,0.871,0.475,0,18,Anxa2
0,2.236353431516596,0.522,0.129,0,18,Foxd2os
0,4.792165496479109,0.408,0.015,0,18,Traip
0,3.622008316460266,0.43,0.04,0,18,Dna2
0,1.6402775162732834,0.976,0.59,0,18,Anapc5
0,2.2819236664643476,0.49,0.108,0,18,Plxdc1
0,3.762237192412391,0.413,0.031,0,18,Psmc3ip
0,2.1029900803732513,0.51,0.128,0,18,Tjp2
0,1.4217845833606793,0.962,0.581,0,18,Cbx1
0,2.40067575475553,0.496,0.115,0,18,Syne2
0,2.0276674049357295,0.512,0.14,0,18,Cdc25a
0,4.777674809793737,0.386,0.015,0,18,Dscc1
0,5.129740991214952,0.382,0.012,0,18,Chtf18
0,2.611945322546593,0.468,0.1,0,18,Myadm
0,3.6204874515970076,0.402,0.034,0,18,Cenpu
0,2.1068746592894074,0.492,0.127,0,18,Sfmbt1
0,1.5592992870548543,0.937,0.575,0,18,Plp2
0,3.9651816111715688,0.387,0.025,0,18,Fanci
0,2.0622352197432283,0.487,0.126,0,18,Haus1
0,1.51660547275841,0.963,0.605,0,18,Smarcc1
0,2.0387025095556486,0.485,0.127,0,18,Trim37
0,1.4010059983502519,0.922,0.568,0,18,Mtch1
0,1.7989512719853606,0.98,0.634,0,18,Dbi
0,3.1759126167580822,0.39,0.045,0,18,Zgrf1
0,2.4555133790447394,0.416,0.072,0,18,Myb
0,1.6564552642762989,0.981,0.638,0,18,Smc3
0,3.400219016945665,0.379,0.038,0,18,Kifc5b
0,1.7159802318215434,0.991,0.651,0,18,Baz1b
0,2.3239770506468904,0.997,0.659,0,18,Alyref
0,1.74331721041257,0.984,0.648,0,18,Suz12
0,3.0617853642673882,0.383,0.048,0,18,Mdm1
0,4.70021793109144,0.351,0.016,0,18,Ccdc18
0,6.2508712073482275,0.34,0.006,0,18,Gm20628
0,1.3498093837939797,0.94,0.606,0,18,Ddx39
0,3.7243496756634613,0.359,0.028,0,18,Zranb3
0,6.959710412208815,0.333,0.003,0,18,Hist1h3g
0,2.4129893017641106,0.418,0.089,0,18,Hyls1
0,5.419530018445112,0.336,0.008,0,18,Troap
0,1.3291916188203603,0.952,0.624,0,18,Sae1
0,2.830842904430068,0.998,0.674,0,18,Ube2s
0,1.8604132868664716,0.982,0.665,0,18,Rad21
0,3.0761493647362106,0.983,0.668,0,18,Pcna
0,1.8660709693192223,0.99,0.677,0,18,Nucks1
0,2.650350945614832,0.372,0.062,0,18,Ctc1
0,3.4051321579380414,0.347,0.037,0,18,Dnph1
0,1.3825396594856019,0.947,0.637,0,18,Rif1
0,1.344582036419395,0.947,0.637,0,18,Rpa1
0,7.522536444477082,0.311,0.002,0,18,Hist1h2an
0,2.466507388170321,0.376,0.07,0,18,Mbd4
0,3.2393250176934236,0.34,0.037,0,18,Ndc1
0,5.809559569661552,0.307,0.006,0,18,Pif1
0,2.658611181687794,0.358,0.059,0,18,Tonsl
0,1.4798218627163446,0.98,0.681,0,18,Ssrp1
0,5.6783411343399015,0.305,0.007,0,18,Cdc25c
0,2.510534691630376,0.36,0.065,0,18,Samd1
0,5.873965876230406,0.297,0.005,0,18,Fam83d
0,3.256426388991256,0.331,0.041,0,18,Hist2h4
0,4.1678936552695705,0.307,0.017,0,18,BC055324
0,3.177786349015128,0.323,0.038,0,18,Slc25a10
0,3.8311748174842983,0.306,0.022,0,18,Ctdspl
0,5.600348776063474,0.289,0.006,0,18,Mybl1
0,4.576861073419826,0.296,0.013,0,18,Hist1h3a
0,2.074789824685082,0.99,0.711,0,18,Anp32e
0,2.919453424263329,0.322,0.043,0,18,Skp2
0,1.3596033371104395,0.947,0.668,0,18,Paics
0,1.4499505327309374,0.977,0.699,0,18,Bub3
0,4.397365546230804,0.292,0.015,0,18,Kif24
0,4.3785778366974535,0.291,0.015,0,18,Enkd1
0,2.3656718225323567,0.344,0.068,0,18,Ccdc138
0,5.146071192155529,0.283,0.008,0,18,Nsl1
0,5.864785081765513,0.277,0.005,0,18,Hist1h2bf
0,3.8290942004565576,0.293,0.021,0,18,Mcm8
0,1.7559686056601103,0.989,0.719,0,18,Snrpd1
0,3.7375958459710623,0.293,0.025,0,18,Efcab11
0,2.5739462706602967,0.329,0.064,0,18,9630013D21Rik
0,5.3721054250203775,0.27,0.007,0,18,Pask
0,2.7076490921348495,0.301,0.044,0,18,Tube1
0,3.396759877696682,0.296,0.041,0,18,Crip2
0,3.050801275882179,0.292,0.038,0,18,Ung
0,1.476482026791905,0.99,0.737,0,18,Mrpl18
0,2.8010715474206673,0.295,0.043,0,18,Pidd1
0,4.303862437961986,0.261,0.013,0,18,Ddias
0,5.471133074830536,0.252,0.007,0,18,Arhgef39
0,1.1837133853374655,0.977,0.733,0,18,Exosc8
0,3.307731861964161,0.267,0.026,0,18,Orc1
0,1.3576852392506513,0.981,0.741,0,18,Supt16
0,2.7894908540687715,0.277,0.039,0,18,Palb2
0,4.139841940405548,0.252,0.014,0,18,Wdr62
0,5.247730963813732,0.244,0.006,0,18,Eldr
0,2.632208981731389,0.279,0.045,0,18,Cchcr1
0,1.654576337267298,0.992,0.762,0,18,Ranbp1
0,1.5787374795646598,0.995,0.765,0,18,Rbbp7
0,4.381372439787718,0.24,0.012,0,18,Gas2l3
0,4.883256041633645,0.23,0.009,0,18,Hist1h2bg
0,1.7934805715427338,0.998,0.777,0,18,CAAA01147332.1
0,4.153453410127563,0.235,0.015,0,18,Hist1h4h
0,2.205778098778487,0.995,0.779,0,18,H2afv
0,2.3848060266239814,1,0.79,0,18,Dek
0,1.4646921531143713,0.975,0.766,0,18,Cmtm7
0,4.133426834649626,0.22,0.012,0,18,2810408I11Rik
0,2.9660228279599874,0.237,0.031,0,18,Hist1h4c
0,4.459366542165772,0.215,0.01,0,18,Fam81a
0,1.5908174423425172,0.998,0.795,0,18,Smc1a
0,3.3204963958992564,0.224,0.022,0,18,Rad51c
0,4.0852852151840615,0.212,0.013,0,18,Tmem107
0,1.0989646850327794,0.982,0.784,0,18,U2af1
0,4.663390249033039,0.202,0.008,0,18,Mlf1
0,3.269121242745424,0.218,0.024,0,18,Gm17092
0,8.893342328131146,0.191,0,0,18,Hist1h3b
0,1.52965751100317,0.988,0.798,0,18,Lbr
0,3.555344301704495,0.205,0.017,0,18,Phf19
0,3.5492832560375835,0.202,0.018,0,18,Zfand4
0,1.2300292743930559,0.987,0.804,0,18,Hprt
0,3.067095723332581,0.205,0.024,0,18,Rnf227
0,1.296376433121946,0.987,0.809,0,18,Calm3
0,3.0632173223462664,0.201,0.025,0,18,Cep72
0,3.7027576041449763,0.191,0.015,0,18,D430020J02Rik
0,7.022204265833876,0.169,0.001,0,18,Iqgap3
0,1.3925779766965036,0.998,0.834,0,18,Banf1
0,5.89951245968833,0.166,0.003,0,18,Hist1h2ag
0,4.020096351484447,0.174,0.011,0,18,Fam72a
0,1.5505521706542569,0.997,0.838,0,18,Srsf2
0,1.1647143047803916,0.995,0.837,0,18,Cbx3
0,3.370468516633276,0.173,0.016,0,18,Fam221a
0,1.3930384280783215,0.998,0.85,0,18,Ywhah
0,1.1988843659113864,0.989,0.843,0,18,1810037I17Rik
0,3.5033902326057125,0.155,0.013,0,18,Wdr90
0,6.274604562400912,0.139,0.002,0,18,Hist1h2bl
0,1.5084073534218008,0.998,0.868,0,18,Rbbp4
0,5.367713966792392,0.132,0.003,0,18,Hist1h4f
0,5.834049259669964,0.129,0.002,0,18,Map1a
0,3.6232965515906983,0.136,0.012,0,18,Msh5
0,4.903014305800527,0.129,0.005,0,18,Hist1h4k
0,4.81817831329262,0.12,0.004,0,18,Gm42743
0,5.034582247042672,0.117,0.004,0,18,Fads2
0,1.1218334549502709,0.997,0.884,0,18,Raly
0,4.317502520838626,0.114,0.006,0,18,Fbxo48
0,3.7941375534186803,0.115,0.008,0,18,Recql4
0,4.770085054235076,0.111,0.004,0,18,Arhgap33
0,1.0273352697437148,0.994,0.894,0,18,Reep5
0,6.380918768582887,0.1,0.001,0,18,Hist1h3d
0,1.5482865920648323,0.999,0.902,0,18,Nap1l1
0,1.7540801583259302,0.996,0.901,0,18,Tagln2
0,1.2426518081569224,0.995,0.9,0,18,Hnrnpd
0,6.438484056116702,0.091,0.001,0,18,Neurl1b
0,3.1297056707939594,0.999,0.918,0,18,Hmgb2
0,1.0883030346072347,0.995,0.915,0,18,Srsf7
0,1.5003781910064409,0.999,0.922,0,18,Txn1
0,5.428393704526284,0.065,0.002,0,18,Pcdhgc4
0,1.0776288269037921,1,0.937,0,18,Gapdh
0,1.2611039871266798,0.996,0.935,0,18,Hsp90aa1
0,1.2883982221780403,1,0.94,0,18,Srsf3
0,2.6209993083102794,0.995,0.937,0,18,Tubb5
0,5.049743885473713,0.053,0.002,0,18,Nt5dc2
0,1.8251335820301153,0.997,0.951,0,18,Lgals1
0,1.717778198268738,0.999,0.958,0,18,Ran
0,1.7509616927847076,1,0.967,0,18,Hnrnpab
0,1.1264471030706407,0.999,0.967,0,18,Prdx1
0,1.5071421026347571,1,0.969,0,18,Anp32b
0,1.1810582287637539,1,0.985,0,18,Hint1
0,1.398600796019792,0.997,0.982,0,18,Crip1
0,1.817919093759088,1,0.987,0,18,Hmgb1
0,2.0069590067947156,1,0.988,0,18,H2afz
0,1.1542477851164588,1,0.995,0,18,Ybx1
0,1.1465229922560605,1,0.998,0,18,Hnrnpa3
0,1.6564645908460287,1,1,0,18,Ptma
0,6.693035027935368,0.886,0.032,0,19,Ccr9
0,3.378807676345246,0.917,0.274,0,19,Lztfl1
0,3.638997473925819,0.598,0.082,0,19,Asb2
0,2.4779644030008643,0.466,0.107,0,19,Lag3
0,3.820358710702746,0.35,0.044,0,19,Nckap5
0,6.1229061279138275,0.335,0.031,0,19,Gzma
0,4.3361840152004,0.299,0.027,0,19,Epas1
0,1.7482244209735514,0.5,0.192,0,2,Capn3
0,1.057467190342847,0.86,0.6,0,2,Tcf7
0,1.0194912676417616,0.665,0.435,0,2,Id3
